ID,Location,Specific Location,Amenities,Bedroom,Bathroom,Toilet,New,Duplex,Lux,Estate,rank,Price
2748,gbagada,medina gbagada lagos,6,3,3,3,1,1,0,1,5,1300000
2749,gbagada,sawmill ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1100000
2750,gbagada,gbagada lagos,4,2,2,2,0,0,0,0,3,700000
2751,gbagada,soluyi gbagada lagos,6,3,3,3,0,0,0,0,5,900000
2752,gbagada,ifako gbagada gbagada lagos,6,3,3,3,0,0,0,1,5,1000000
2753,gbagada,millennium estate millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2754,gbagada,medina gbagada lagos,5,3,2,3,0,0,0,0,5,800000
2755,gbagada,pedro phase 1 gbagada lagos,8,4,4,4,0,0,0,1,7,2000000
2756,gbagada,gbagada extension ifako gbagada gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2757,gbagada,soluyi gbagada lagos,2,1,1,1,0,0,0,1,2,450000
2758,gbagada,around mobil phase 2 gbagada lagos,3,2,1,2,0,0,0,0,3,650000
2759,gbagada,soluyi gbagada lagos,2,1,1,1,0,0,0,1,2,450000
2760,gbagada,medina gbagada lagos,4,2,2,2,0,0,0,1,3,800000
2761,gbagada,millenuim ups gbagada lagos,8,4,4,4,1,1,0,1,7,2500000
2762,gbagada,millennium estate ups gbagada millenuim ups gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2763,gbagada,soluyi gbagada lagos,6,3,3,3,1,0,0,1,5,1200000
2764,gbagada,- ifako gbagada gbagada lagos,4,2,2,2,1,0,0,1,3,900000
2765,gbagada,off ajayi aina in a close ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2766,gbagada,soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,900000
2767,gbagada,ifako gbagada gbagada lagos,2,1,1,1,0,0,0,1,2,450000
2768,gbagada,oke alo millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2769,gbagada,soluyi gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2770,gbagada,millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2771,gbagada,millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2772,gbagada,millenuim ups gbagada lagos,8,4,4,4,1,1,0,1,7,2500000
2773,gbagada,ifako gbagada gbagada lagos,6,3,3,3,0,0,0,1,5,1000000
2774,gbagada,ifako gbagada gbagada lagos,6,3,3,3,0,0,0,1,5,1000000
2775,gbagada,millennium estate gbagada millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2776,gbagada,power line soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2777,gbagada," off labake street, mayaki oworo, gbagada oworonshoki gbagada lagos",2,1,1,1,0,0,0,0,2,300000
2778,gbagada,off dehinde estate ifako gbagada ifako gbagada gbagada lagos,4,2,2,2,0,0,0,0,3,500000
2779,gbagada," off secretariat street, oworosoki, gbagada oworonshoki gbagada lagos",4,2,2,2,0,0,0,0,3,500000
2780,gbagada," off labake street, oworosoki, gbagada, lagos oworonshoki gbagada lagos",2,1,1,1,0,0,0,0,2,300000
2781,gbagada,oke alo millenuim ups gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2782,gbagada,oworonshoki gbagada lagos,7,4,3,4,0,0,0,0,7,1000000
2783,gbagada,ifako gbagada ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1300000
2784,gbagada,gbagada phase one extension phase 1 gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2785,gbagada,chevron soluyi gbagada lagos,7,4,3,4,0,0,0,0,7,1200000
2786,gbagada,- gbagada lagos,2,1,1,1,1,1,1,1,2,700000
2787,gbagada,glory estate ifako gbagada gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2788,gbagada,- gbagada lagos,3,2,1,2,0,0,0,1,3,800000
2789,gbagada,medina gbagada lagos,5,3,2,3,0,0,0,0,5,800000
2790,gbagada,medina estate gbagada medina gbagada lagos,9,5,4,5,0,0,0,0,8,2500000
2791,gbagada,oke alo millennium estate gbagada millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2792,gbagada,shadia estate soluyi gbagada lagos,4,2,2,2,1,1,1,1,3,1000000
2793,gbagada,medina gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2794,gbagada," off williams street, gbagada ifako gbagada gbagada lagos",6,3,3,3,0,0,0,0,5,900000
2795,gbagada,atunrase atunrase medina gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2796,gbagada,sawmill ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1200000
2797,gbagada,pefro gbagada lagos,6,4,2,4,0,0,0,0,7,1200000
2798,gbagada,millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2799,gbagada,josadat estate soluyi gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2800,gbagada,gbagada lagos,6,4,2,4,1,1,0,1,7,2500000
2801,gbagada,phase 2 gbagada lagos,9,5,4,5,1,1,0,1,8,3000000
2802,gbagada," off secretariat, street, oworosoki, gbagada oworonshoki gbagada lagos",4,2,2,2,0,0,0,0,3,500000
2803,gbagada,peace estate soluyi gbagada lagos,2,1,1,1,0,0,0,0,2,400000
2804,gbagada," off zainab crescent, medina estate gbagada atunrase medina gbagada lagos",7,4,3,4,0,0,0,0,7,1600000
2805,gbagada,millennium estate gbagada millenuim ups gbagada lagos,8,5,3,5,0,0,0,0,8,2700000
2806,gbagada,glory estate ifako gbagada gbagada lagos,7,4,3,4,0,0,0,1,7,2000000
2807,gbagada,powerline soluyi gbagada soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2808,gbagada," off adio street, gbagada, newgarage, gbagada lagos new garage gbagada lagos",7,4,3,4,0,0,0,0,7,1000000
2809,gbagada,ifako gbagada gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2810,gbagada,soluyi gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2811,gbagada,ifako gbagada gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2812,gbagada,soluyi gbagada lagos,7,4,3,4,0,0,0,0,7,1200000
2813,gbagada,medina medina gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2814,gbagada,sholuyi soluyi gbagada lagos,4,2,2,2,0,0,0,0,3,700000
2815,gbagada,gbagada road phase 2 gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2816,gbagada,poopola soluyi gbagada lagos,2,1,1,1,0,0,0,1,2,450000
2817,gbagada,millenuim ups gbagada lagos,5,3,2,3,1,1,1,1,5,1800000
2818,gbagada,soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2819,gbagada,phase 2 gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2820,gbagada,soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2821,gbagada,gbagada lagos,8,4,4,4,0,0,0,0,7,1500000
2822,gbagada," millennium estate, millenuim ups gbagada lagos",7,4,3,4,0,0,0,0,7,1500000
2823,gbagada,gbagada lagos,6,3,3,3,0,0,0,0,5,700000
2824,gbagada,gbagada lagos,2,1,1,1,0,0,0,1,2,450000
2825,gbagada,gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2826,gbagada,charlie boy axis gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2827,gbagada,gbagada lagos,6,3,3,3,1,0,0,1,5,1200000
2828,gbagada,soluyi gbagada lagos,4,2,2,2,0,0,0,0,3,700000
2829,gbagada,medina gbagada lagos,5,3,2,3,0,0,0,0,5,800000
2830,gbagada,gbagada phase 2 phase 2 gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2831,gbagada,yetunde brown ifako gbagada gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2832,gbagada,ifako gbagada gbagada lagos,2,1,1,1,0,0,0,1,2,450000
2833,gbagada,phase 2 gbagada lagos,7,4,3,4,0,0,0,0,7,1000000
2834,gbagada,estaport avenue soluyi gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2835,gbagada,josodat estate soluyi gbagada lagos,10,5,5,5,0,0,0,0,8,2500000
2836,gbagada,soluyi gbagada lagos,8,4,4,4,0,0,0,0,7,1500000
2837,gbagada,soluyi gbagada lagos,6,3,3,3,1,0,0,1,5,1200000
2838,gbagada,jimoh bajulaye ifako gbagada gbagada lagos,6,3,3,3,1,0,0,1,5,1200000
2839,gbagada,phase 2 gbagada lagos,9,5,4,5,1,1,0,1,8,3000000
2840,gbagada,akinwunmi street ifako gbagada gbagada lagos,3,2,1,2,0,0,0,0,3,500000
2841,gbagada,ester port avenue soluyi gbagada lagos,2,1,1,1,1,1,0,1,2,500000
2842,gbagada,soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2843,gbagada,millenuim ups gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2844,gbagada,gbagada ifako gbagada gbagada lagos,2,1,1,1,1,1,1,1,2,700000
2845,gbagada,soluyi gbagada lagos,6,3,3,3,0,0,0,0,5,700000
2846,gbagada,.. soluyi gbagada lagos,2,1,1,1,0,0,0,0,2,400000
2847,gbagada,phase 1 gbagada lagos,4,2,2,2,1,1,1,1,3,1200000
2848,gbagada,.. phase 2 gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2849,gbagada,soluyi soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2850,gbagada,.. ifako gbagada gbagada lagos,6,3,3,3,0,0,0,0,5,900000
2851,gbagada,new garage gbagada lagos,4,2,2,2,0,0,0,1,3,750000
2852,gbagada,millennium estate gbagada millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2853,gbagada,- phase 1 gbagada lagos,7,4,3,4,0,0,0,0,7,1000000
2854,gbagada,estate medina gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2855,gbagada,millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2856,gbagada,gbagada oke alo lagos. ifako gbagada gbagada lagos,6,3,3,3,1,1,1,1,5,1800000
2857,gbagada,atiku street soluyi gbagada lagos,4,2,2,2,0,0,0,0,3,650000
2858,gbagada,medina gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2859,gbagada,yetunde brown ifako gbagada gbagada lagos,5,3,2,3,0,0,0,1,5,1100000
2860,gbagada,deeper life axis ifako gbagada gbagada lagos,4,2,2,2,0,0,0,0,3,550000
2861,gbagada,millenuim ups gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2862,gbagada,new garage new garage gbagada lagos,5,3,2,3,0,0,0,0,5,750000
2863,gbagada,soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2864,gbagada,after powerline bus stop soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2865,gbagada,atunrase medina gbagada lagos,4,2,2,2,1,1,1,1,3,1000000
2866,gbagada,millenuim ups gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2867,gbagada,millennium estate millenuim ups gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2868,gbagada,phase 1 gbagada lagos,6,3,3,3,0,0,0,1,5,1000000
2869,gbagada,millenuim ups gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2870,gbagada,gbagada phase 1 gbagada lagos,2,1,1,1,1,1,1,1,2,600000
2871,gbagada,phase 2 gbagada lagos,5,3,2,3,1,1,0,1,5,1300000
2872,gbagada,phase 2 gbagada lagos,8,4,4,4,1,1,0,1,7,2500000
2873,gbagada,ifako ifako gbagada gbagada lagos,8,4,4,4,1,1,0,1,7,2500000
2874,gbagada,harmony estate ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1300000
2875,gbagada,ogundele street ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1200000
2876,gbagada,odo eran iyana oworo gbagada oworonshoki gbagada lagos,2,1,1,1,0,0,0,0,2,400000
2877,gbagada,phase 1 gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2878,gbagada,new garage gbagada lagos,5,3,2,3,0,0,0,0,5,850000
2879,gbagada,extension phase 2 gbagada lagos,6,3,3,3,1,0,0,1,5,1200000
2880,gbagada,millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2881,gbagada,sholuyi gbagada soluyi gbagada lagos,6,3,3,3,1,0,0,1,5,1200000
2882,gbagada,phase 2 gbagada lagos,4,2,2,2,0,0,0,0,3,650000
2883,gbagada,millenuim ups gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2884,gbagada,millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2885,gbagada,medina gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2886,gbagada,new garage gbagada lagos,2,1,1,1,1,1,1,1,2,550000
2887,gbagada,sawmill gbagada lagos,4,2,2,2,1,0,0,1,3,900000
2888,gbagada,chevron road soluyi gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2889,gbagada,yetunde brown ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1000000
2890,gbagada,soluyi gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2891,gbagada,jesus street ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1200000
2892,gbagada,soluyi gbagada lagos,7,4,3,4,0,0,0,0,7,1200000
2893,gbagada,soluyi soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2894,gbagada,gbagada lagos,6,3,3,3,1,0,0,1,5,1200000
2895,gbagada,taodak estate ifako gbagada gbagada lagos,5,3,2,3,0,0,0,0,5,800000
2896,gbagada,williams street gbagada ifako gbagada gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2897,gbagada,gbagada ph2 estate. phase 2 gbagada lagos,9,5,4,5,1,1,0,1,8,3000000
2898,gbagada,ifako gbagada ifako gbagada gbagada lagos,11,5,6,5,0,0,0,0,8,2500000
2899,gbagada,sawmill ifako ifako gbagada gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2900,gbagada,ifako gbagada gbagada lagos,5,3,2,3,0,0,0,1,5,1000000
2901,gbagada,peace estate soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,850000
2902,gbagada,gbagada lagos,5,2,3,2,1,1,1,1,3,1500000
2903,gbagada,deeper life church road soluyi gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2904,gbagada,extension phase 2 gbagada lagos,4,2,2,2,1,1,1,1,3,1000000
2905,gbagada,new garage new garage gbagada lagos,5,3,2,3,0,0,0,0,5,750000
2906,gbagada,... soluyi gbagada lagos,5,3,2,3,1,1,0,1,5,1300000
2907,gbagada,millenuim ups gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2908,gbagada,close to uba in ifako gbagada ifako gbagada gbagada lagos,6,3,3,3,1,1,0,1,5,1300000
2909,gbagada,yetunde brown ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1100000
2910,gbagada,gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2911,gbagada,gbagada lagos,6,3,3,3,1,1,1,1,5,1800000
2912,gbagada,ifako gbagada gbagada lagos,6,3,3,3,0,0,0,0,5,900000
2913,gbagada,sawmill ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1000000
2914,gbagada,ajayi aina ifako gbagada gbagada lagos,6,3,3,3,1,1,1,1,5,1500000
2915,gbagada,atunrase medina gbagada lagos,5,3,2,3,0,0,0,1,5,1100000
2916,gbagada,jimoh bajulaye ifako gbagada gbagada lagos,6,3,3,3,1,0,0,1,5,1200000
2917,gbagada,phase 2 gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2918,gbagada,soluyi gbagada lagos,7,4,3,4,0,0,0,0,7,1200000
2919,gbagada,millenuim ups gbagada lagos,8,4,4,4,1,1,0,1,7,2500000
2920,gbagada,sawmill gbagada ifako gbagada gbagada lagos,4,2,2,2,0,0,0,1,3,800000
2921,gbagada,.. ifako gbagada gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2922,gbagada,new garage gbagada lagos,5,3,2,3,0,0,0,0,5,750000
2923,gbagada,deeper life axis ifako gbagada gbagada lagos,2,1,1,1,0,0,0,0,2,350000
2924,gbagada,millennium estate millenuim ups gbagada lagos,5,3,2,3,1,1,1,1,5,1800000
2925,gbagada,.. atunrase medina gbagada lagos,6,3,3,3,0,0,0,1,5,1000000
2926,gbagada,okealo millennium estate ifako gbagada gbagada lagos,6,3,3,3,1,1,1,1,5,1800000
2927,gbagada," millennium estate, oke-alo, gbagada lagos",8,4,4,4,1,1,0,1,7,2500000
2928,gbagada,soluyi gbagada lagos,7,4,3,4,0,0,0,0,7,1200000
2929,gbagada,gbagada oworoshoki junction oworonshoki gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2930,gbagada,medina estate medina gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2931,gbagada,millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2932,gbagada,phase 2 gbagada lagos,10,5,5,5,1,1,0,1,8,3000000
2933,gbagada,gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2934,gbagada,soluyi gbagada lagos,5,3,2,3,0,0,0,0,5,750000
2935,gbagada,odo eran iyana oworo gbagada oworonshoki gbagada lagos,5,3,2,3,0,0,0,0,5,700000
2936,gbagada,... millenuim ups gbagada lagos,7,4,3,4,1,1,0,1,7,2500000
2937,gbagada,hu medina gbagada lagos,5,3,2,3,0,0,0,0,5,800000
2938,gbagada,hu phase 2 gbagada lagos,6,3,3,3,0,0,0,0,5,900000
2939,gbagada,oworonshoki gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2940,gbagada,millenuim ups gbagada lagos,6,3,3,3,0,0,0,1,5,1000000
2941,gbagada,glory estate ifako gbagada gbagada lagos,7,4,3,4,0,0,0,1,7,2000000
2942,gbagada,lagos ifako gbagada gbagada lagos,6,3,3,3,0,0,0,1,5,1000000
2943,gbagada,estate atunrase medina gbagada lagos,6,3,3,3,0,0,0,1,5,1000000
2944,gbagada,soluyi gbagada lagos,2,1,1,1,0,0,0,0,2,350000
2945,gbagada,peace estate soluyi gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2946,gbagada,peace estate soluyi gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2947,gbagada,off miyaki street oworonshoki gbagada lagos,3,2,1,2,0,0,0,0,3,500000
2948,gbagada,soluyi gbagada lagos,2,1,1,1,0,0,0,0,2,300000
2949,gbagada,jimoh oladenhinde gbagada lagos,3,2,1,2,1,1,1,1,3,1100000
2950,gbagada,peace estate sholuyi gbagada ifako gbagada gbagada lagos,7,4,3,4,0,0,0,0,7,1500000
2951,gbagada,adeyeye street millenuim ups gbagada lagos,6,3,3,3,1,1,1,1,5,1800000
2952,gbagada,oworonshoki gbagada lagos,2,1,1,1,0,0,0,0,2,350000
2953,ikorodu,beach road ebute ikorodu lagos,7,4,3,4,1,1,1,1,3,750000
2954,ikorodu,lowa estate jumofak ikorodu lagos,5,3,2,3,0,0,0,1,1,350000
2955,ikorodu,alogba estate ebute ikorodu lagos,7,4,3,4,0,0,0,1,3,600000
2956,ikorodu,"  kingsway estate, isawo agric ikorodu lagos",4,2,2,2,0,0,0,0,1,170000
2957,ikorodu,"  nasfat, isawo ikorodu ikorodu lagos",4,2,2,2,0,0,0,0,1,230000
2958,ikorodu,"  odunlami, isawo agric ikorodu lagos",2,1,1,1,1,1,0,1,1,150000
2959,ikorodu,"  kingsway estate, isawo agric agric ikorodu lagos",4,2,2,2,0,0,0,0,1,180000
2960,ikorodu,isawo isawo ikorodu lagos,7,4,3,4,0,0,0,0,3,400000
2961,ikorodu,ikorodu road(ilupeju) ilupeju lagos,2,1,1,1,1,1,1,1,1,300000
2962,ikorodu,ibeshe ibeshe ikorodu lagos,7,4,3,4,1,0,0,1,3,700000
2963,ikorodu,valley view estate ebute ikorodu lagos,7,4,3,4,0,0,0,1,3,600000
2964,ikorodu,grammar school ota ona ikorodu ikorodu lagos,5,3,2,3,0,0,0,0,1,200000
2965,ikorodu,valley view estate ebute ikorodu lagos,4,2,2,2,1,1,1,1,1,400000
2966,ikorodu,ebute ebute ikorodu lagos,3,2,1,2,0,0,0,1,1,250000
2967,ikorodu,isawo isawo ikorodu lagos,5,3,2,3,0,0,0,0,1,200000
2968,ikorodu,oba olaide estate ibeshe ikorodu lagos,4,2,2,2,1,0,1,1,1,350000
2969,ikorodu,elepe royal estate aga ebute ikorodu lagos,5,3,2,3,1,1,1,1,1,600000
2970,ikorodu,alogba estate ebute ikorodu lagos,4,2,2,2,1,0,1,1,1,350000
2971,ikorodu,ibeshe road ebute ikorodu lagos,5,3,2,3,1,1,1,1,1,650000
2972,ikorodu,isawo isawo ikorodu lagos,3,2,1,2,0,0,0,0,1,100000
2973,ikorodu,mowo kekere road ijede ikorodu lagos,2,1,1,1,1,1,0,1,1,150000
2974,ikorodu,lowa estate jumofak ikorodu lagos,5,3,2,3,1,0,0,1,1,400000
2975,ikorodu,dele kuti ebute ikorodu lagos,4,2,2,2,1,1,1,1,1,400000
2976,ikorodu,alogba estate ebute ikorodu lagos,5,3,2,3,1,1,1,1,1,500000
2977,ikorodu,beach road ebute ikorodu lagos,5,3,2,3,1,1,1,1,1,600000
2978,ikorodu,ibeshe road ebute ikorodu lagos,4,2,2,2,0,0,0,1,1,250000
2979,ikorodu,elepe royal estate aga ebute ikorodu lagos,5,3,2,3,1,1,1,1,1,650000
2980,ikorodu,olayinka jumbo ebute ikorodu lagos,9,5,4,5,1,1,0,1,4,800000
2981,ikorodu,"12 japheth omojuwa street, rabaka bus stop off. ibeshe ikorodu lagos",6,3,3,3,0,0,0,0,1,270000
2982,ikorodu,ijede road ijede ikorodu lagos,2,1,1,1,0,0,0,0,1,85000
2983,ikorodu,teachers quarters igbogbo ikorodu lagos,6,3,3,3,0,0,0,1,1,350000
2984,ikorodu," cele-gbaga area, itamaga ikorodu lagos",4,2,2,2,0,0,0,1,1,250000
2985,ikorodu,awesu bus stop igbogbo ikorodu lagos,7,4,3,4,0,0,0,0,3,400000
2986,ikorodu,by abuja bus stop off ibeshe road immediately after lagoon view estate agbowa ibeshe ikorodu lagos,5,3,2,3,1,0,1,1,1,450000
2987,ikorodu,oba laide estate off ibeshe road ibeshe ikorodu lagos,4,2,2,2,1,1,1,1,1,450000
2988,ikorodu,igbogbo ikorodu lagos,4,2,2,2,0,0,0,1,1,300000
2989,ikorodu,ikorodu lagos,5,3,2,3,0,0,0,1,1,350000
2990,ikorodu,erunwe/radio area ikorodu ikorodu lagos,8,4,4,4,0,0,0,1,3,600000
2991,ikorodu,ikorodu lagos,5,3,2,3,0,0,0,0,1,250000
2992,ikorodu,ikorodu lagos,6,3,3,3,1,0,0,1,1,400000
2993,ikorodu,ikorodu lagos,2,1,1,1,0,0,0,1,1,120000
2994,ikorodu,ikorodu lagos,2,1,1,1,1,1,1,1,1,200000
2995,ikorodu,ikorodu lagos,4,2,2,2,0,0,0,0,1,220000
2996,ikorodu,ikorodu lagos,4,2,2,2,0,0,0,1,1,250000
2997,ikorodu,ikorodu lagos,6,3,3,3,0,0,0,0,1,300000
2998,ikorodu,ikorodu lagos,4,2,2,2,0,0,0,1,1,250000
2999,ikorodu,chris kpapovwe street igbogbo ikorodu lagos,2,1,1,1,1,1,1,1,1,200000
3000,ikorodu,ikorodu garage ikorodu ikorodu lagos,2,1,1,1,0,0,0,0,1,110000
3001,ikorodu,unity bus stop igbogbo ikorodu lagos,5,3,2,3,0,0,0,0,1,250000
3002,ikorodu,ikorodu lagos,4,2,2,2,1,0,0,1,1,330000
3003,ikorodu,unity first gate igbogbo ikorodu lagos,2,1,1,1,0,0,0,1,1,130000
3004,ikorodu,ikorodu lagos,4,2,2,2,1,1,1,1,1,600000
3005,ikorodu,ikorodu lagos,2,1,1,1,1,1,1,1,1,220000
3006,ikorodu,ikorodu lagos,2,1,1,1,1,1,1,1,1,220000
3007,ikorodu,agunfoye last bus stop igbogbo ikorodu lagos,2,1,1,1,0,0,0,1,1,120000
3008,ikorodu,ikorodu lagos,4,2,2,2,0,0,0,1,1,250000
3009,ikorodu," korperate,macaulay igbogbo ikorodu lagos",2,1,1,1,0,0,0,0,1,100000
3010,ikorodu,maternity area igbogbo ikorodu lagos,5,3,2,3,0,0,0,0,1,200000
3011,ikorodu,lfi igbogbo ikorodu lagos,4,2,2,2,0,0,0,0,1,200000
3012,ikorodu,ikorodu lagos,6,3,3,3,1,1,1,1,1,500000
3013,ikorodu," behind cluster bar, off ebute igbogbo road, ebute ikorodu lagos",2,1,1,1,1,1,1,1,1,220000
3014,ikorodu,ikorodu lagos,4,2,2,2,0,0,0,0,1,200000
3015,ikorodu,ikorodu road shomolu lagos,7,4,3,4,1,1,1,1,3,1200000
3016,ikorodu,unity first gate(cole house) igbogbo ikorodu lagos,2,1,1,1,0,0,0,0,1,84000
3017,ikorodu," renecon road,macaulay str igbogbo ikorodu lagos",2,1,1,1,0,0,0,0,1,100000
3018,ikorodu,sikiru jimoh str igbogbo ikorodu lagos,2,1,1,1,1,1,0,1,1,150000
3019,ikorodu,chris kpakpovwe street igbogbo ikorodu lagos,5,3,2,3,0,0,0,0,1,200000
3020,ikorodu," iya folake str,macaulay igbogbo ikorodu lagos",3,2,1,2,0,0,0,0,1,120000
3021,ikorodu,igbe laara ikorodu ikorodu lagos,2,1,1,1,0,0,0,0,1,80000
3022,ikorodu,emily avenue igbogbo ikorodu lagos,2,1,1,1,0,0,0,0,1,80000
3023,ikorodu,orjih bus stop igbogbo ikorodu lagos,2,1,1,1,0,0,0,0,1,100000
3024,ikorodu,ikorodu lagos,4,2,2,2,1,1,1,1,1,450000
3025,ikorodu,emily avenue igbogbo ikorodu lagos,4,2,2,2,0,0,0,1,1,250000
3026,ikorodu,unity b/s bayeku road igbogbo ikorodu lagos,2,1,1,1,0,0,0,0,1,80000
3027,ikorodu,ikorodu lagos,6,3,3,3,1,0,0,1,1,400000
3028,ikorodu,fawole street igbogbo ikorodu lagos,5,3,2,3,0,0,0,0,1,200000
3029,ikorodu,selewu street igbogbo ikorodu lagos,2,1,1,1,0,0,0,0,1,84000
3030,ikorodu,teachers quarter selewu igbogbo igbogbo ikorodu lagos,2,1,1,1,0,0,0,1,1,120000
3031,ikorodu," owode-ibeshe, off ebute-ibeshe road ebute ikorodu lagos",3,2,1,2,1,1,1,1,1,400000
3032,ikorodu,ikorodu road shomolu lagos,7,4,3,4,1,1,1,1,3,1200000
3033,ikorodu,macaulay igbogbo ikorodu lagos,5,3,2,3,0,0,0,0,1,200000
3034,ikorodu,macaulay igbogbo ikorodu lagos,2,1,1,1,0,0,0,1,1,140000
3035,ikorodu,ikorodu lagos,2,1,1,1,0,0,0,0,1,100000
3036,ikorodu,emily avenue igbogbo ikorodu lagos,5,3,2,3,0,0,0,0,1,250000
3037,ikorodu,ekundayo street igbogbo ikorodu lagos,4,2,2,2,0,0,0,1,1,250000
3038,ikorodu,ikorodu lagos,4,2,2,2,1,1,1,1,1,450000
3039,ikorodu,teacher's quarter igbogbo ikorodu lagos,2,1,1,1,0,0,0,1,1,120000
3040,ikorodu,macaulay inside igbogbo ikorodu lagos,2,1,1,1,0,0,0,1,1,120000
3041,ikorodu,fawole bus stop igbogbo ikorodu lagos,2,1,1,1,0,0,0,0,1,80000
3042,ikorodu,elepe royal estate ebute ikorodu lagos,5,3,2,3,1,1,1,1,1,900000
3043,ikorodu,ajakaye street igbogbo ikorodu lagos,5,3,2,3,0,0,0,0,1,200000
3044,ikorodu,ogunlewe street igbogbo ikorodu lagos,2,1,1,1,1,1,0,1,1,150000
3045,ikorodu,ikorodu lagos,6,3,3,3,0,0,0,1,1,350000
3046,ikorodu," total light school,grammar school area ikorodu lagos",7,4,3,4,0,0,0,0,3,400000
